GM,Desert Sun Motors- Roswell,7/29/2008 13:18,181417,,2601 W. 2nd,,Roswell,NM,88201
Toyota,Findlay Toyota,5/27/2009 11:20,27020,,7733 Eastgate Rd.,,Henderson,NV,89011
GM,Riverton Elko GM Superstore,7/1/2004 12:33,172227,,3750 E. Idaho Street,,Elko,NV,89801
Toyota,Fox Toyota Subaru,2/27/2007 7:36,,,188 Grant Avenue,,Auburn,NY,13021
Toyota,Gault Toyota,2/21/2008 15:48,31113,,2507 North St.,,Endicott,NY,13760
GM,Bresee,4/6/2004 10:42,115272,,604 Old Liverpool Rd,,Liverpool,NY,13088
GM,Buzz Chew,5/27/2004 14:29,111255,,656 County Road 39A,,South Hampton,NY,11968
GM,Country Club Motors,5/11/2007 15:12,115331,,70 Oneida St,,Oneonta,NY,13820
GM,Eagle Chevrolet,3/5/2009 9:01,,,1330 Old Country Road,,Riverhead,NY,11901
GM,Elm Chevrolet,5/19/2004 8:27,115361,,301 E. Church Street,,Elmira,NY,14901
GM,Fay Motors Inc.,4/28/2008 15:57,115807,,10 Willow St.,,Massena,NY,13662
GM,Frenchie's Chevrolet Inc.,2/26/2007 10:07,115289,,255 East Orvis Street,,Massena,NY,13662
GM,Jim Barnard Chevrolet,8/22/2008 12:31,548041,,7101 Buffalo Road,,Churchville,NY,14428
GM,King O'Rourke Auto Group,12/2/2005 13:36,119091,,756 Route 347,,Smithtown,NY,11787
GM,The Matthews Auto Group,1/8/2007 10:29,115815,,3721 Old Vestal Rd,,Vestal,NY,13850
GM,Towne Buick-Hummer,10/30/2007 10:19,118124,,5411 Transit Rd.,,Williamsville,NY,14221
Mopar,Croton Auto Park,10/24/2013 11:00,,,1 Municipal Place,,Croton-On-Hudson,NY,10520
Mopar,Fox Chrysler Dodge Jeep Ram.,3/15/2006 11:58,,,346 Grant Avenue,,Auburn,NY,13021
Mopar,Westbury Jeep Chrysler Dodge,10/16/2013 12:28,,,100 Jericho Turnpike,,Jericho,NY,11753
Mopar,White Plains Chrysler Jeep Dodge,10/30/2013 15:35,,,70 Westchester Avenue,,White Plains,NY,10601
Ford,Classic Ford,12/8/2009 9:12,,,8460 Tyler Blvd.,,Mentor,OH,44060
Ford,Graham Automall,11/7/2006 9:44,,,1515 West Fourth Street,,Mansfield,OH,44909
Ford,Krieger Ford,9/14/2009 7:41,,,1800 Morse Road,,Columbus,OH,43229
Ford,Preston Cars,1/20/2006 13:48,4379,,13580 W. Center Street,,Burton,OH,44021
Ford,Ricart Ford,10/6/2009 14:15,,,4255 S Hamilton Rd,,Groveport,OH,43125
Toyota,LaRiche Toyota Subaru,8/17/2009 15:14,34088,,920 Plaza St.,,Findlay,OH,45840
GM,Bob Ross Buick GMC,1/21/2005 7:20,118416,,85 Loop Road,,Centerville,OH,45459
GM,Byers Dublin Chevrolet,3/1/2007 10:18,113013,,6801 Village Parkway,,Dublin,OH,43017
GM,Classic Buick Pontiac GMC,3/19/2007 10:00,117144,,1700 Mentor Ave.,,Painesville,OH,44077
GM,Classic Chevrolet,3/1/2007 8:01,113600,,6877 Center Street,,Mentor,OH,44060
GM,Dave Gill Chevrolet,1/16/2007 9:10,115996,,4700 East Broad Street,,Columbus,OH,43213
GM,Graham Automall,11/7/2006 9:44,113597,,1515 West Fourth Street,,Mansfield,OH,44906
GM,"Greenwood Chevrolet-Hummer, Inc.",1/12/2007 10:11,,,4695 Mahoning Avenue,,Austintown,OH,44515
GM,Haydocy Automotive,1/26/2006 9:53,115998,,3895 West Broad Street,,Columbus,OH,43228
GM,Jack Maxton Chevrolet,1/3/2008 8:46,112796,,700 E Dublin Granville Rd,,Worthington,OH,43085
GM,Jake Sweeney Chevrolet,1/18/2006 9:20,112838,,33 West Kemper Road,,Cincinnati,OH,45246
GM,Langs Chevrolet,2/7/2004 11:18,112793,,635 Orchard Lane @ Rt. 35,,Beavercreek,OH,45434
GM,Lash Chevrolet,4/5/2007 13:21,216446,,755 West Coshocton Street,,Johnstown,OH,43031
GM,Pat O'Brien Chevrolet,4/3/2007 7:49,213268,,2810 Bishop Rd,,Willoughby Hills,OH,44092
GM,Sweeney Chevrolet Buick GMC,2/2/2006 11:07,207590,,8010 Market Street,,Youngstown,OH,44512
GM,Tom Ahl Buick GMC,2/7/2008 7:58,118489,,2525 Allentown Rd.,,Lima,OH,45805
Mopar,Kings Chrysler Jeep Dodge,10/22/2013 13:11,,,4486 Kingswater Dr,,Cincinnati,OH,45249
Mopar,Progressive Auto Group,10/1/2010 10:56,,,7966 Hills and Dales Road,,Massillon,OH,44646
Mopar,Yark Automotive Group,10/30/2013 12:33,,,6019 W Central Ave,,Toledo,OH,43615
GM,Brad Fenton Motors,6/7/2007 10:51,116606,,320 N Commerce,F,Ardmore,OK,73401
GM,"Janzen, Inc.",6/21/2007 9:44,117683,,PO Box 989,,Enid,OK,73702
Mopar,Fowler Dodge,12/31/2013 10:02,,,55 W I 240 Service Rd,,Oklahoma City,OK,73139
Mopar,Tommy Nix Chrysler Jeep Dodge,9/12/2007 14:30,44272,,3001 South Muskogee,,Tahlequah,OK,74464
Toyota,Capitol Toyota Inc.,8/3/2007 12:01,36049,,780 Salem Industrial Way N.E.,,Salem,OR,97301
Toyota,Kendall Toyota-Scion,12/10/2007 12:07,,,373 Goodpasture Island Rd.,,Eugene,OR,97401
Toyota,Lum's Auto Center,9/14/2007 7:19,,,1605 SE Ensign Lane,,Warrenton,OR,97146
Toyota,Wilsonville Toyota,4/9/2007 7:02,36091,,9155 SW Boeckman Road,,Wilsonville,OR,97070
GM,"Capitol Chevrolet Cadillac, Inc.",2/17/2006 12:25,114392,,2855 Maple Ave NE,,Salem,OR,97301
Mopar,Dicks Country Chrysler Jeep Dodge,11/4/2013 8:02,,,767 SW Baseline St,,Hillsboro,OR,97123
Mopar,Lum's Auto Center,8/24/2007 11:39,,,1605 SE Ensign Lane,,Warrenton,OR,97146
Mopar,Northwest Jeep Chrysler Dodge,10/28/2013 12:01,,,10600 SW Canyon Rd,,Beaverton,OR,97005
Mopar,Withnell Dodge,10/14/2013 13:30,,,PO Box 3080,,Salem,OR,97302
Toyota,Fitzgerald Toyota of Chambersburg,9/22/2008 12:16,,,1436 Lincoln Way East,,Chambersburg,PA,17201
GM,#1 Cochran of Monroeville,4/13/2005 15:38,115782,,4520 William Penn Highway,,Monroeville,PA,15146
GM,"Johnson Motors, Inc.",1/27/2006 9:31,113466,,1891 Blinker Parkway,,DuBois,PA,15801
GM,Kenny Ross Chevrolet,9/29/2005 9:37,113494,,11250 Rt. 30 W.,,North Huntingdon,PA,15642
GM,Thomas Automotive Family,7/17/2006 8:55,113508,,4003 Business Rt 220 N,,Bedford,PA,15522
GM,Valley Chevrolet,11/16/2006 8:49,113947,,601 Kidder Street,,Wilkes-Barre,PA,18702
GM,Zeigler Chevrolet Inc.,7/2/2007 14:29,113439,,Route 220,,Claysburg,PA,16625
Mopar,Ron Lewis Chrysler Dodge Jeep Ram,12/20/2013 9:35,,,21145 Rt 19,,Cranberry Twp,PA,16066
Mopar,Sands Chrysler Jeep Dodge,10/11/2013 15:59,,,501 N West End Blvd,,Quakertown,PA,18951-2313
GM,Bradshaw Auto Group,9/18/2007 15:02,117529,,14000 E. Wade Hampton Blvd.,,Greer,SC,29651
GM,Capitol Chevrolet,1/25/2005 10:06,165710,,"I20 at Clemson Road, Exit 80",,Columbia,SC,29204
GM,McElveen Buick GMC,1/9/2004 11:18,116456,,P.O. Box 130,,Summerville,SC,29483
GM,Rick Hendrick Chevrolet,12/20/2005 13:53,113995,,1500 Savannah Highway,,Charleston,SC,29407
GM,Stokes-Trainor,11/21/2006 12:35,160058,,2004 Wilson Road,,Newberry,SC,29106
Mopar,Rick Hendrick Dodge,12/12/2006 11:20,,,1468 Savannah Highway,,Charleston,SC,29407
Mopar,Stateline Chrysler Jeep Dodge,10/1/2013 10:20,,,800 Gold Hill Rd,,Fort Mill,SC,29708
Toyota,Toyota of the Black Hills,9/29/2008 9:48,40016,,1920 E. Mall Drive,,Rapid City,SD,57701
Toyota,Fox Toyota,4/8/2009 11:25,41004,,228 Fox Family Lane,,Clinton,TN,37716
GM,Bill Gatton Chevrolet Cadillac Isuzu,7/15/2005 9:00,112732,,1000 West State Street,,Bristol,TN,37620
GM,Serra Chevrolet Cadillac,6/21/2007 14:47,114239,,189 Stonebridge Blvd.,,Jackson,TN,38305
Mopar,East Tennessee Dodge Chrysler Jeep,10/25/2013 11:22,,,PO Box 1247,,Crossville,TN,38557
GM,Beck and Masten North Pontiac GMC Hummer,3/2/2007 13:00,186857,,11300 FM 1960W,,Houston,TX,77065
GM,Bruce Lowrie Chevrolet,2/22/2006 12:09,112219,,711 Southwest Loop 820,,Fort Worth,TX,76134
GM,Cavender Buick GMC North,8/10/2007 12:06,118664,,17811 San Pedro,,San Antonio,TX,78232
GM,Cavender Chevrolet,2/15/2013 15:19,,,30700 Interstate 10-West,,Boerne,TX,78006
GM,Covert Buick Cadillac,10/5/2007 12:13,118653,,11750-B Research Blvd,,Austin,TX,78759
GM,"Culberson Stowers, Inc.",3/1/2005 7:36,112444,,805 N.Hobart,,Pampa,TX,79065
GM,Don Hewlett Chevrolet Buick Hummer,6/27/2007 14:22,114811,,P.O. Box 799,,Georgetown,TX,78627
GM,Gunn Pontiac GMC,7/13/2007 16:07,114916,,12526 IH 35,,San Antonio,TX,78233
GM,Herb Easley Motors Inc,6/7/2007 16:05,112271,,1125 Central Frwy,,Wichita Falls,TX,76306
GM,Jerry's GM,2/23/2006 10:31,112288,,3100 Fort Worth Highway,,Weatherford,TX,76086
GM,Jupiter Chevrolet,3/7/2006 12:53,112263,,11611 LBJ Freeway,,Garland,TX,75041
GM,Ken Batchelor Cadillac,11/16/2006 11:57,119226,,11001 IH-10 West,,San Antonio,TX,78230
GM,Leo Martin Chevrolet,5/30/2007 15:43,114862,,217 W Hwy 332,,Lake Jackson,TX,77566
GM,Mission Chevrolet,5/2/2006 9:42,167125,,1316 George Dieter,,El Paso,TX,77936
GM,Monument Chevrolet,6/7/2007 12:25,114854,,3940 Pasadena Freeway,,Pasadena,TX,77503
GM,Peters Chevrolet,7/7/2006 8:56,114265,,4181 Highway 259 North,,Longview,TX,75605
GM,"Ray Huffines Chevrolet, Inc.",5/24/2006 10:13,112318,,1001 Coit Road,,Plano,TX,75075
GM,Richard Karr Buick Pontiac GMC,4/17/2007 14:04,165932,,1101 N. Valleymills Drive,,Waco,TX,76710
GM,Ron Carter Cadillac Hummer Saab,8/9/2007 13:09,167258,,18100 Gulf Freeway,,Friendswood,TX,77546
GM,Rudolph Chevrolet,12/9/2005 11:19,112341,,5625 South Desert Blvd.,,El Paso,TX,79932
GM,Scoggin-Dickey Chevrolet Buick Hummer Saab,3/1/2006 11:36,112441,,5901 Spur 327,,Lubbock,TX,79424
GM,Sewell Village,1/18/2006 7:36,116555,,7310 Lemmon Avenue,,Dallas,TX,75209
GM,Stonebriar Chevrolet,4/20/2010 9:55,,,9950 State Hwy 121,,Frisco,TX,75035
GM,Vandergriff Chevrolet,8/21/2006 8:50,159198,,1200 W. I-20,,Arlington,TX,76017
GM,Wiesner of Conroe,5/27/2009 9:48,51031,,1645 I-45 North,,Conroe,TX,77305
Mopar,Finnegan Chrysler,12/30/2013 7:35,,,26529 Southwest Freeway,,Rosenberg,TX,77471
Mopar,Star Dodge,10/22/2013 16:09,,,5101 South 1st,,Abilene,TX,79605
Toyota,Stephen Wade Toyota,9/3/2008 13:56,,,1700 S. Hilton Dr.,,St. George,UT,84770
GM,Jerry Seiner Buick GMC,4/10/2007 7:02,118754,,957 N 400 E,,Salt Lake City,UT,84054
GM,Jerry Seiner Salt Lake City,10/12/2007 16:09,113123,,730 West 2100 South,,Salt Lake City,UT,84119
GM,John Watson Chevrolet,9/11/2007 17:01,113116,,3535 Wall Ave,,Ogden,UT,84401
GM,Larry Miller Chevrolet,5/27/2004 11:44,113114,,5500 South State Street,,Murray,UT,84107
GM,Tony Basso Auto,12/19/2007 10:29,242665,,1355 S. Carbon Ave.,,Price,UT,84501
GM,Jim McKay Chevrolet,3/31/2006 11:16,113679,,3509 University Drive,,Fairfax,VA,22030
GM,Radley Chevrolet,6/24/2005 9:45,113644,,3670 Jeff Davis Highway,,Fredericksburg,VA,22408
GM,Suttle Motor Corporation,4/20/2007 9:17,117067,,12525 Jefferson Avenue,,Newport News,VA,23602
Mopar,Fair Oaks Chrysler Jeep Dodge,10/16/2013 16:03,,,4170 Auto Park Cir,,Chantilly,VA,20151-1225
Mopar,Pomoco Chrysler Dodge Jeep Ram,1/9/2014 9:25,,,4116 W Mercury Blvd,,Hampton,VA,23666
Mopar,Pomoco Chrysler Jeep Dodge Ram Fiat,10/31/2013 16:03,,,12629 Jefferson Ave,,Newport News,VA,23602
GM,Capitol City Automart,10/2/2009 12:10,,,1162 Route 2,,Berlin,VT,5602
GM,Springfield Auto Mart,7/1/2008 16:05,160005,,431 River St,,North Springfield,VT,5150
Toyota,Town Toyota,6/11/2008 8:07,46080,,500 3rd St. SE,,East Wenatchee,WA,98802
Toyota,Toyota of Lake City,10/11/2007 8:15,46094,,13355 Lake City Way NE,,Seattle,WA,98125
Toyota,Wilder Toyota-Scion,5/6/2008 7:43,,,95 Deer Park Road,,Port Angeles,WA,98362
GM,Becker Buick GMC,9/26/2005 12:41,118742,,636 E. Sprague Avenue,,Spokane,WA,99202
GM,Burien Chevrolet,5/12/2006 12:07,210266,,14400 1st Avenue South,,Burien,WA,98168
GM,Chaplins North Bend Chevrolet,10/11/2005 10:02,165959,,106 Main AVE North,,North Bend,WA,98045
GM,Chevrolet Buick GMC Cadillac of Bellingham,9/27/2007 13:24,114467,,3891 Northwest Rd.,,Bellingham,WA,98226
GM,Chevrolet/Hummer of Bellevue,9/28/2007 14:36,234225,,430 116th Ave NE,,Bellevue,WA,98004
GM,Doug's Northwest Cadillac-Hummer,10/5/2007 11:16,186788,,17545 Aurora Ave. North,,Shoreline,WA,98133
GM,Jerry Smith Chevrolet-Buick,9/6/2007 13:45,114463,,12484 Reservation Rd.,,Anacortes,WA,98221
GM,Jet Chevrolet,6/2/2008 11:58,519460,,po bx 4986,,Federal Way,WA,98063
GM,Kirkland Automotive,10/4/2007 13:10,225875,,12335 120th Ave. NE,,Kirkland,WA,98034
GM,Lee Johnson Chevrolet,4/20/2007 9:30,114482,,11845 NE 85th Street,,Kirkland,WA,98033
GM,Speedway Chevrolet,3/2/2007 8:46,168371,,16957 164th Street SE,,Monroe,WA,98272
GM,Valley Buick GMC,12/14/2007 12:41,116736,,3104 Auburn Way N.,,Auburn,WA,98002
Mopar,Wilder Jeep,5/6/2008 7:51,24159,,97 Deer Park Rd.,,Port Angeles,WA,98362
Toyota,Rhinelander Toyota,12/12/2007 14:55,48056,,1911 N. Stevens St.,,Rhinelander,WI,54501
GM,Nels Gunderson Chevrolet Inc.,4/28/2008 13:07,132665,,50859 Spruce Rd.,,Osseo,WI,54758
GM,Pietroske Inc.,2/29/2008 7:20,118566,,4000 Grand Avenue,,Manitowoc,WI,54220
Mopar,Eau Claire Chrysler Dodge Jeep Ram,10/16/2013 7:16,,,3100 Mall Dr,,Eau Claire,WI,54701
Mopar,Gandrud Dodge Chrysler Jeep,12/19/2013 13:28,,,2300 Auto Plaza Way,,Green Bay,WI,54302
Mopar,Luther Hudson Chrysler,10/29/2013 13:50,,,1200 Carmichael Rd.,,Hudson,WI,54016
GM,"Harry Green Chevrolet, Inc.",5/16/2006 8:18,513172,,PO Box 1527,,Clarksburg,WV,26302
GM,Teton Motors,4/20/2007 15:14,113164,,P.O. BOX 1824,,Jackson,WY,83001
GM,White's Frontier Motors,2/7/2007 10:44,200252,,444 Skyline Drive,,Gillette,WY,82718
